nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
AENEAS PROTECTION PRIVEE,,,a contacter,,,,,,,,,,,,securite,,NANTERRE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495030942,49503094200058,80.10Z,,,,,,,,,,,sirene,
AENEAS SECURITE,,,a contacter,,,,,,,,,,,,securite,,NANTERRE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810192492,81019249200041,80.10Z,,,,,,,,,,,sirene,
AERO SURETE SERVICES ANTILLES GUYANE,,,a contacter,,,,,,,,,,,,securite,,LE LAMENTIN,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792457830,79245783000042,80.10Z,,,,,,,,,,,sirene,
AERO'SECUR,,,a contacter,,,,,,,,,,,,securite,,LONGUEAU,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842422115,84242211500043,80.10Z,,,,,,,,,,,sirene,
AES PACA,,,a contacter,,,,,,,,,,,,securite,,DRAGUIGNAN,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508112406,50811240600014,80.10Z,,,,,,,,,,,sirene,
AES SUD EST,,,a contacter,,,,,,,,,,,,securite,,PUGET-SUR-ARGENS,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508128915,50812891500016,80.10Z,,,,,,,,,,,sirene,
AETOS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CHAMPIGNY-SUR-MARNE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518773940,51877394000029,80.10Z,,,,,,,,,,,sirene,
AFZ PROTECTION,,,a contacter,,,,,,,,,,,,securite,,SAINT-MARTIN-D'HERES,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978462356,97846235600012,80.10Z,,,,,,,,,,,sirene,
AGB SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-OUEN-L'AUMONE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890118664,89011866400014,80.10Z,,,,,,,,,,,sirene,
AGCE CONSEIL SECURITE INVESTIGATION,,,a contacter,,,,,,,,,,,,securite,,ENGHIEN-LES-BAINS,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482548203,48254820300017,80.10Z,,,,,,,,,,,sirene,
AGENCE ALPES GARDIENNAGE SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-MARTIN-D'HERES,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837610096,83761009600021,80.10Z,,,,,,,,,,,sirene,
AGENCE ANTILLAISE DE SECURITE,,,a contacter,,,,,,,,,,,,securite,,LE ROBERT,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423426576,42342657600033,80.10Z,,,,,,,,,,,sirene,
AGENCE BAB'S SECURITY,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890005788,89000578800033,80.10Z,,,,,,,,,,,sirene,
AGENCE BENNACER KAMIR SECURITE PROTECTION,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949211965,94921196500015,80.10Z,,,,,,,,,,,sirene,
AGENCE CENTRALE 2 SURVEILLANCE,,,a contacter,,,,,,,,,,,,securite,,PODENSAC,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799959192,79995919200037,80.10Z,,,,,,,,,,,sirene,
AGENCE CONTINENTALE DE SECURITE,,,a contacter,,,,,,,,,,,,securite,,DOUVRES-LA-DELIVRANDE,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412663874,41266387400060,80.10Z,,,,,,,,,,,sirene,
AGENCE D'INTERVENTION ET DE SECURITE,,,a contacter,,,,,,,,,,,,securite,,ROANNE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488139411,48813941100026,80.10Z,,,,,,,,,,,sirene,
AGENCE D'INTERVENTION ET DE SURVEILLANCE,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499356723,49935672300035,80.20Z,,,,,,,,,,,sirene,
AGENCE D'INTERVENTION GARDIENNAGE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CHAUMONT,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494410780,49441078000063,80.10Z,,,,,,,,,,,sirene,
AGENCE DE BRETAGNE DE PROTECTION ET SECURITE,,,a contacter,,,,,,,,,,,,securite,,GUIDEL,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517938668,51793866800012,80.10Z,,,,,,,,,,,sirene,
AGENCE DE GARDIENNAGE SECURITE PROTECTION PRIVEE,,,a contacter,,,,,,,,,,,,securite,,EVREUX,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822378196,82237819600015,80.10Z,,,,,,,,,,,sirene,
AGENCE DE PROTECTION ET DE PREVENTION PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PETIT-BOURG,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830735247,83073524700025,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SECURITE ARMEE,,,a contacter,,,,,,,,,,,,securite,,BOULOGNE-BILLANCOURT,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831515184,83151518400024,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SECURITE ATLANTIQUE,,,a contacter,,,,,,,,,,,,securite,,LA MONTAGNE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435241583,43524158300036,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SECURITE ATLAS,,,a contacter,,,,,,,,,,,,securite,,REICHSTETT,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877736587,87773658700057,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SECURITE ET DE GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,COLOMIERS,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514984178,51498417800053,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SECURITE ET DE PROTECTION PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BOHAS-MEYRIAT-RIGNAT,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453126427,45312642700047,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SECURITE PRIVEE (A.S.P),,,a contacter,,,,,,,,,,,,securite,,THIAIS,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823795364,82379536400020,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SECURITE SERVICES A 2 S,,,a contacter,,,,,,,,,,,,securite,,ROCHE SUR YON (LA),,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483512695,48351269500022,80.10Z,,,,,,,,,,,sirene,
AGENCE DE SURVEILLANCE COMMERCIALE ET INDUSTRIELLE,,,a contacter,,,,,,,,,,,,securite,,VERVINS,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531739837,53173983700015,80.10Z,,,,,,,,,,,sirene,
AGENCE FRANCE POLY GUARD,,,a contacter,,,,,,,,,,,,securite,,LE HAVRE,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513910489,51391048900022,80.10Z,,,,,,,,,,,sirene,
AGENCE GARDIENNAGE INTERVENTIONS SYSTEMS,,,a contacter,,,,,,,,,,,,securite,,CHAMBERY,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823191028,82319102800039,80.10Z,,,,,,,,,,,sirene,
AGENCE ICARE SECURITE,,,a contacter,,,,,,,,,,,,securite,,LAVAUR,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443697701,44369770100060,80.10Z,,,,,,,,,,,sirene,
AGENCE MARITIME DE SECURITE,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE 16EME,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495340929,49534092900027,80.10Z,,,,,,,,,,,sirene,
AGENCE MEDITERRANEE GARDIENNAGE INTERVENTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,LE CANNET,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823096235,82309623500010,80.10Z,,,,,,,,,,,sirene,
AGENCE MEDITERRANEENNE DE SECURITE,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799912670,79991267000020,80.10Z,,,,,,,,,,,sirene,
AGENCE NATIONALE DE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,ARAMON,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903599900,90359990000011,80.10Z,,,,,,,,,,,sirene,
AGENCE NOUVELLE DE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441116241,44111624100015,80.10Z,,,,,,,,,,,sirene,
AGENCE OCCITANE DE SURVEILLANCE ET DE SECURITE,,,a contacter,,,,,,,,,,,,securite,,JACOU,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828913707,82891370700042,80.10Z,,,,,,,,,,,sirene,
AGENCE OMEGA SECURITE,,,a contacter,,,,,,,,,,,,securite,,CERISE,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481706414,48170641400028,80.10Z,,,,,,,,,,,sirene,
AGENCE PRIVE 3 I SECURITE,,,a contacter,,,,,,,,,,,,securite,,SALAISE-SUR-SANNE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420833824,42083382400063,80.10Z,,,,,,,,,,,sirene,
AGENCE ROYALE SERVICES SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-MANDE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814565461,81456546100039,80.10Z,,,,,,,,,,,sirene,
AGENCE SECURITE BOURGOGNE,,,a contacter,,,,,,,,,,,,securite,,BLANZY,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804560589,80456058900017,80.10Z,,,,,,,,,,,sirene,
AGENCE SECURITE ET INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,PERIGUEUX,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409798956,40979895600028,80.10Z,,,,,,,,,,,sirene,
AGENCE SECURITE EVENT'S PROTECTION,,,a contacter,,,,,,,,,,,,securite,,LE ROVE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911654275,91165427500013,80.10Z,,,,,,,,,,,sirene,
AGENCE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,COLOMBES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852901248,85290124800025,80.10Z,,,,,,,,,,,sirene,
AGENCE SURETE SECURITE,,,a contacter,,,,,,,,,,,,securite,,BRAS-PANON,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833115371,83311537100043,80.10Z,,,,,,,,,,,sirene,
AGENCY SECURITE,,,a contacter,,,,,,,,,,,,securite,,LE HAILLAN,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801393455,80139345500044,80.10Z,,,,,,,,,,,sirene,
AGI FRANCE (AGENCE  GARDIENNAGE ET INTERVENTION DE FRANCE),,,a contacter,,,,,,,,,,,,securite,,COURNON-D'AUVERGNE,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751104530,75110453000025,80.10Z,,,,,,,,,,,sirene,
AGI PROTECTION,,,a contacter,,,,,,,,,,,,securite,,CLERMONT-FERRAND,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477509707,47750970700030,80.10Z,,,,,,,,,,,sirene,
AGI PROTECTION INCENDIE,,,a contacter,,,,,,,,,,,,securite,,CLERMONT-FERRAND,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850938705,85093870500017,80.20Z,,,,,,,,,,,sirene,
AGI SERVICES,,,a contacter,,,,,,,,,,,,securite,,CLERMONT-FERRAND,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821908910,82190891000010,80.20Z,,,,,,,,,,,sirene,
AGIR PREVENTION ET SECURITE.M,,,a contacter,,,,,,,,,,,,securite,,ROUEN,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501963698,50196369800052,80.10Z,,,,,,,,,,,sirene,
AGIR SECURITE,,,a contacter,,,,,,,,,,,,securite,,PUTEAUX,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341593036,34159303600062,80.10Z,,,,,,,,,,,sirene,
AGORA PROTECTION ET SECURITE,,,a contacter,,,,,,,,,,,,securite,,HENIN-BEAUMONT,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453721052,45372105200042,80.10Z,,,,,,,,,,,sirene,
AGP,,,a contacter,,,,,,,,,,,,securite,,ROIFFIEUX,,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438965873,43896587300039,80.10Z,,,,,,,,,,,sirene,
AGP SECURITE,,,a contacter,,,,,,,,,,,,securite,,AVIGNON,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529432247,52943224700011,80.10Z,,,,,,,,,,,sirene,
AGP2S,,,a contacter,,,,,,,,,,,,securite,,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492781232,49278123200045,80.10Z,,,,,,,,,,,sirene,
AGS FACILITIES,,,a contacter,,,,,,,,,,,,securite,,BOULAZAC ISLE MANOIRE,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495271421,49527142100044,80.20Z,,,,,,,,,,,sirene,
AGS SECURITE,,,a contacter,,,,,,,,,,,,securite,,GEISPOLSHEIM,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515060598,51506059800049,80.10Z,,,,,,,,,,,sirene,
AGS SECURITY,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798967063,79896706300024,80.10Z,,,,,,,,,,,sirene,
AGUR,,,a contacter,,,,,,,,,,,,securite,,ECQUEVILLY,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326316205,32631620500045,80.10Z,,,,,,,,,,,sirene,
AH SECURITY,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902124452,90212445200027,80.10Z,,,,,,,,,,,sirene,
AHMED RAHMOUNE (PHENIX SECURITE PRIVEE),,,a contacter,,,,,,,,,,,,securite,,NIORT,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490269958,49026995800024,80.10Z,,,,,,,,,,,sirene,
AIGLE SECURITE PRIVEE INTERNATIONAL,,,a contacter,,,,,,,,,,,,securite,,MONTREUIL,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511585440,51158544000023,80.10Z,,,,,,,,,,,sirene,
AIGLE SOUPLESSE SECURITE,,,a contacter,,,,,,,,,,,,securite,,ETAMPES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520802406,52080240600030,80.10Z,,,,,,,,,,,sirene,
AIR & PORT SERVICES,,,a contacter,,,,,,,,,,,,securite,,TREMBLAY-EN-FRANCE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853752608,85375260800028,80.10Z,,,,,,,,,,,sirene,
AIR ASSISTANCES SECURITE,,,a contacter,,,,,,,,,,,,securite,,MAUGUIO,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437647993,43764799300025,80.20Z,,,,,,,,,,,sirene,
AIRPORT AVIATION SECURITY,,,a contacter,,,,,,,,,,,,securite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881695837,88169583700016,80.10Z,,,,,,,,,,,sirene,
AIRS GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,TARTAS,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879038123,87903812300037,80.10Z,,,,,,,,,,,sirene,
AIRS INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,CABRIES,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791800006,79180000600037,80.10Z,,,,,,,,,,,sirene,
AIS SECURITE,,,a contacter,,,,,,,,,,,,securite,,MONTREUIL,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527894653,52789465300023,80.10Z,,,,,,,,,,,sirene,
AK SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,AULNAY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803686161,80368616100065,80.10Z,,,,,,,,,,,sirene,
AKIRA SECURITE,,,a contacter,,,,,,,,,,,,securite,,CHARANTONNAY,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818005407,81800540700015,80.10Z,,,,,,,,,,,sirene,
AKS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CALONNE-RICOUART,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833516586,83351658600025,80.10Z,,,,,,,,,,,sirene,
ALARM CHRISTIAN SARL,,,a contacter,,,,,,,,,,,,securite,,PONT-A-MARCQ,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383441029,38344102900030,80.20Z,,,,,,,,,,,sirene,
ALARM'VEILLE,,,a contacter,,,,,,,,,,,,securite,,CRETEIL,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415259159,41525915900044,80.10Z,,,,,,,,,,,sirene,
ALARME BUREAU DE CONCEPTS EN SECURITE,,,a contacter,,,,,,,,,,,,securite,,MONETEAU,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384664439,38466443900039,80.20Z,,,,,,,,,,,sirene,
ALARME PREVENTION PROTECTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,AUBAGNE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478664220,47866422000017,80.10Z,,,,,,,,,,,sirene,
ALARME RATIONNELLE TELESURVEILLEE,,,a contacter,,,,,,,,,,,,securite,,MARSANNAY-LA-COTE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319569976,31956997600016,80.20Z,,,,,,,,,,,sirene,
ALARMES CHARENTAISES,,,a contacter,,,,,,,,,,,,securite,,ROYAN,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429231756,42923175600041,80.20Z,,,,,,,,,,,sirene,
ALBA SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BAILLY,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801810045,80181004500030,80.20Z,,,,,,,,,,,sirene,
ALCE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819311176,81931117600039,80.20Z,,,,,,,,,,,sirene,
ALEF SECURITY,,,a contacter,,,,,,,,,,,,securite,,BOMPAS,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802678292,80267829200011,80.10Z,,,,,,,,,,,sirene,
ALERT SECURITE,,,a contacter,,,,,,,,,,,,securite,,VILLENEUVE-LOUBET,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443657440,44365744000030,80.10Z,,,,,,,,,,,sirene,
ALERTE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CHAUMES-EN-BRIE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392303889,39230388900084,80.10Z,,,,,,,,,,,sirene,
ALFA BRAVO SECURITY,,,a contacter,,,,,,,,,,,,securite,,RENNES,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897900957,89790095700027,80.10Z,,,,,,,,,,,sirene,
ALFACORP SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834813792,83481379200019,80.10Z,,,,,,,,,,,sirene,
ALGOVISIO BY BCSE SECURITY,,,a contacter,,,,,,,,,,,,securite,,MAXEVILLE,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477857262,47785726200026,80.20Z,,,,,,,,,,,sirene,
ALIZE SECURITE,,,a contacter,,,,,,,,,,,,securite,,CHAMPS-SUR-MARNE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428238323,42823832300037,80.10Z,,,,,,,,,,,sirene,
ALL ACCESS,,,a contacter,,,,,,,,,,,,securite,,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534705454,53470545400021,80.10Z,,,,,,,,,,,sirene,
ALL ACCESS SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841005408,84100540800023,80.10Z,,,,,,,,,,,sirene,
ALL IN ONE,,,a contacter,,,,,,,,,,,,securite,,MONTASTRUC-LA-CONSEILLERE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830350070,83035007000017,80.20Z,,,,,,,,,,,sirene,
ALL PROTECTS,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823938493,82393849300025,80.10Z,,,,,,,,,,,sirene,
ALL SECURITY,,,a contacter,,,,,,,,,,,,securite,,EPINAY-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949085468,94908546800013,80.20Z,,,,,,,,,,,sirene,
ALLIANCE GRAND EST SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-MICHEL-SUR-MEURTHE,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420832891,42083289100048,80.10Z,,,,,,,,,,,sirene,
ALLIANCE L'ANNEAU,,,a contacter,,,,,,,,,,,,securite,,NOISY-LE-GRAND,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752146126,75214612600046,80.10Z,,,,,,,,,,,sirene,
ALLIANCE POWER SECURITY,,,a contacter,,,,,,,,,,,,securite,,ROISSY-EN-FRANCE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911766392,91176639200037,80.10Z,,,,,,,,,,,sirene,
ALLIANCE PREVENTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,EPERNAY,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751228453,75122845300054,80.10Z,,,,,,,,,,,sirene,
ALLIANCE PROTECTION,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524323086,52432308600016,80.10Z,,,,,,,,,,,sirene,
ALLIANCE SECURITE,,,a contacter,,,,,,,,,,,,securite,,AVIGNON,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429250772,42925077200051,80.10Z,,,,,,,,,,,sirene,
ALLIANCE SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-PRIEST,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523924751,52392475100028,80.10Z,,,,,,,,,,,sirene,
ALLIANCE SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-MAUR-DES-FOSSES,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887734978,88773497800026,80.10Z,,,,,,,,,,,sirene,
ALLIANCE SECURITY GROUP - A.S.G.,,,a contacter,,,,,,,,,,,,securite,,SERRIS,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851054882,85105488200028,80.10Z,,,,,,,,,,,sirene,
ALLO GARDIENNAGE,,,a contacter,,,,,,,,,,,,securite,,SAINT-CHELY-D'APCHER,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411603814,41160381400038,80.10Z,,,,,,,,,,,sirene,
ALLOVIE,,,a contacter,,,,,,,,,,,,securite,,VALBONNE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509504957,50950495700028,80.20Z,,,,,,,,,,,sirene,
ALN SECURITE INCENDIE,,,a contacter,,,,,,,,,,,,securite,,EPINAY-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880662226,88066222600013,80.10Z,,,,,,,,,,,sirene,
ALP SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,AYSE,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827729146,82772914600031,80.10Z,,,,,,,,,,,sirene,
ALPA,,,a contacter,,,,,,,,,,,,securite,,ANCONE,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391049509,39104950900030,80.20Z,,,,,,,,,,,sirene,
ALPES SECURITE,,,a contacter,,,,,,,,,,,,securite,,LIMOGES,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318545704,31854570400062,80.10Z,,,,,,,,,,,sirene,
ALPHA PRO SECURITE,,,a contacter,,,,,,,,,,,,securite,,VITROLLES,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532650587,53265058700019,80.10Z,,,,,,,,,,,sirene,
ALPHA PROTECTION,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901931303,90193130300027,80.10Z,,,,,,,,,,,sirene,
ALPHA PROTECTION,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920922028,92092202800013,80.20Z,,,,,,,,,,,sirene,
ALPHA PROTECTION REUNION,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520877960,52087796000036,80.10Z,,,,,,,,,,,sirene,
ALPINA SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,EPAGNY METZ-TESSY,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489072827,48907282700038,80.10Z,,,,,,,,,,,sirene,
ALPOL SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,ROSNY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524023330,52402333000037,80.10Z,,,,,,,,,,,sirene,
ALSA SECURITE,,,a contacter,,,,,,,,,,,,securite,,ERSTEIN,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817402571,81740257100027,80.10Z,,,,,,,,,,,sirene,
ALSACE PROSECURITE67,,,a contacter,,,,,,,,,,,,securite,,STRASBOURG,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909807679,90980767900024,80.10Z,,,,,,,,,,,sirene,
ALTA SECURE,,,a contacter,,,,,,,,,,,,securite,,DOMONT,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840548515,84054851500021,80.10Z,,,,,,,,,,,sirene,
ALTAIR SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343299657,34329965700076,80.10Z,,,,,,,,,,,sirene,
ALTALYS PROTECTION,,,a contacter,,,,,,,,,,,,securite,,RIS-ORANGIS,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751408600,75140860000037,80.10Z,,,,,,,,,,,sirene,
