nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
DE BOISLAVILLE PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,GENNES-VAL-DE-LOIRE,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518741947,51874194700015,81.30Z,,,,,,,,,,,sirene,
DE CHAMPSAVIN ELAGAGE ET PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,THOUARE-SUR-LOIRE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399417211,39941721100022,81.30Z,,,,,,,,,,,sirene,
DE COURSEULLES,,,a contacter,,,,,,,,,,,,proprete,,MESLAY,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798719688,79871968800011,81.30Z,,,,,,,,,,,sirene,
DE LA VILLEFROMOY,,,a contacter,,,,,,,,,,,,proprete,,MARLY-LE-ROI,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403014228,40301422800015,81.30Z,,,,,,,,,,,sirene,
DE OLIVEIRA,,,a contacter,,,,,,,,,,,,proprete,,JOUARS-PONTCHARTRAIN,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428801567,42880156700036,81.30Z,,,,,,,,,,,sirene,
DE VERT,,,a contacter,,,,,,,,,,,,proprete,,VOLGELSHEIM,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809811003,80981100300023,81.30Z,,,,,,,,,,,sirene,
DEBORY,,,a contacter,,,,,,,,,,,,proprete,,NIORT,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530462175,53046217500031,81.21Z,,,,,,,,,,,sirene,
DEBOSOLNETT,,,a contacter,,,,,,,,,,,,proprete,,REZE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508109840,50810984000035,81.21Z,,,,,,,,,,,sirene,
DEC SERVICES,,,a contacter,,,,,,,,,,,,proprete,,RUMILLY,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900153644,90015364400035,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE BRETAGNE I,,,a contacter,,,,,,,,,,,,proprete,,CESSON-SEVIGNE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384253597,38425359700031,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE CHAMPAGNE ARDENNES II,,,a contacter,,,,,,,,,,,,proprete,,AUXERRE,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340174150,34017415000110,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE HAUTE NORMANDIE I,,,a contacter,,,,,,,,,,,,proprete,,BARENTIN,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324378926,32437892600111,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE I.D.F.,,,a contacter,,,,,,,,,,,,proprete,,QUINCY-VOISINS,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335295770,33529577000150,81.22Z,,,,,,,,,,,sirene,
DECA PROPRETE MIDI-PYRENEES I,,,a contacter,,,,,,,,,,,,proprete,,MONTASTRUC-LA-CONSEILLERE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327743035,32774303500088,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE MIDI-PYRENEES II,,,a contacter,,,,,,,,,,,,proprete,,ONET-LE-CHATEAU,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427080452,42708045200076,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE NORD II,,,a contacter,,,,,,,,,,,,proprete,,FRESNES-LES-MONTAUBAN,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339688954,33968895400033,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE PAYS DE LOIRE,,,a contacter,,,,,,,,,,,,proprete,,TREILLIERES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408949675,40894967500040,81.21Z,,,,,,,,,,,sirene,
DECA PROPRETE RHONE-ALPES,,,a contacter,,,,,,,,,,,,proprete,,LISSIEU,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412055105,41205510500065,81.21Z,,,,,,,,,,,sirene,
DECALQUE PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,VIAS,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820258424,82025842400036,81.30Z,,,,,,,,,,,sirene,
DECAP'EXPRESS,,,a contacter,,,,,,,,,,,,proprete,,MEYZIEU,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408420933,40842093300017,81.22Z,,,,,,,,,,,sirene,
DECAP'FLASH,,,a contacter,,,,,,,,,,,,proprete,,BOSROBERT,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801371063,80137106300026,81.29B,,,,,,,,,,,sirene,
DECAPE NET,,,a contacter,,,,,,,,,,,,proprete,,SAINT-DENIS,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852462829,85246282900023,81.21Z,,,,,,,,,,,sirene,
DECLIC,,,a contacter,,,,,,,,,,,,proprete,,JOUE-LES-TOURS,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343179644,34317964400020,81.30Z,,,,,,,,,,,sirene,
DECLIC,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381615277,38161527700047,81.21Z,,,,,,,,,,,sirene,
DECO GARDEN,,,a contacter,,,,,,,,,,,,proprete,,MILLY-LA-FORET,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450811278,45081127800024,81.30Z,,,,,,,,,,,sirene,
DECO JARDIN,,,a contacter,,,,,,,,,,,,proprete,,VIGNEUX-DE-BRETAGNE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394639363,39463936300040,81.30Z,,,,,,,,,,,sirene,
DECO JARDINS 94,,,a contacter,,,,,,,,,,,,proprete,,CHENNEVIERES-SUR-MARNE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834010019,83401001900026,81.30Z,,,,,,,,,,,sirene,
DECO PARCS & JARDINS,,,a contacter,,,,,,,,,,,,proprete,,ERAGNY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798356341,79835634100031,81.30Z,,,,,,,,,,,sirene,
DECO-JARDINS,,,a contacter,,,,,,,,,,,,proprete,,ROQUEBRUNE-SUR-ARGENS,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502643844,50264384400017,81.30Z,,,,,,,,,,,sirene,
DECOLUX GARDEN,,,a contacter,,,,,,,,,,,,proprete,,MILLY-LA-FORET,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751842691,75184269100030,81.30Z,,,,,,,,,,,sirene,
DECONTAMINATION DESINFECTION NETTOYAGE DU SUD OUEST,,,a contacter,,,,,,,,,,,,proprete,,SAINT-MEDARD-EN-JALLES,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885168310,88516831000013,81.21Z,,,,,,,,,,,sirene,
DECOVERT,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832069827,83206982700059,81.30Z,,,,,,,,,,,sirene,
DECOVERT ENVIRONNEMENT,,,a contacter,,,,,,,,,,,,proprete,,LA LONGUEVILLE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814156626,81415662600024,81.30Z,,,,,,,,,,,sirene,
DEGRAVE ET MARCANT ASSAINISSEMENT,,,a contacter,,,,,,,,,,,,proprete,,BOUSBECQUE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319647301,31964730100039,81.22Z,,,,,,,,,,,sirene,
DEKAIR NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,BLAGNAC,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498840792,49884079200069,81.21Z,,,,,,,,,,,sirene,
DEKENS PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,SEYSSEL,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451716377,45171637700010,81.30Z,,,,,,,,,,,sirene,
DEL PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,MARBOUE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422591008,42259100800012,81.30Z,,,,,,,,,,,sirene,
DELEFORTRIE,,,a contacter,,,,,,,,,,,,proprete,,ERQUINGHEM-LYS,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509926168,50992616800022,81.30Z,,,,,,,,,,,sirene,
DELFAUT ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,VILLENEUVE-SUR-LOT,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440849552,44084955200029,81.30Z,,,,,,,,,,,sirene,
DELTA NET,,,a contacter,,,,,,,,,,,,proprete,,SAINT-ETIENNE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394370704,39437070400030,81.21Z,,,,,,,,,,,sirene,
DELTAPREST,,,a contacter,,,,,,,,,,,,proprete,,DRANCY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913923397,91392339700024,81.21Z,,,,,,,,,,,sirene,
DELTOUR PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,CAMBRAI,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513232686,51323268600024,81.30Z,,,,,,,,,,,sirene,
DEMONFAUCON PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,LA VILLE-AUX-DAMES,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453283483,45328348300023,81.30Z,,,,,,,,,,,sirene,
DEMONFAUCON SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LA VILLE-AUX-DAMES,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489090779,48909077900013,81.30Z,,,,,,,,,,,sirene,
DEMOUCRON PARCS ET JARDINS,,,a contacter,,,,,,,,,,,,proprete,,SAINT-JUST-EN-CHAUSSEE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352736698,35273669800023,81.30Z,,,,,,,,,,,sirene,
DENIS BARDEL,,,a contacter,,,,,,,,,,,,proprete,,SAINT-GERMAIN-LAPRADE,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802100925,80210092500022,81.21Z,,,,,,,,,,,sirene,
DENIS DAMOUR,,,a contacter,,,,,,,,,,,,proprete,,VALENCE,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488638222,48863822200031,81.21Z,,,,,,,,,,,sirene,
DENNEL PARCS ET JARDINS,,,a contacter,,,,,,,,,,,,proprete,,SECLIN,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452349194,45234919400012,81.30Z,,,,,,,,,,,sirene,
DEPHYS,,,a contacter,,,,,,,,,,,,proprete,,FONTENILLES,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881230155,88123015500031,81.22Z,,,,,,,,,,,sirene,
DERBEZ ENTRETIEN,,,a contacter,,,,,,,,,,,,proprete,,GASSIN,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501062863,50106286300011,81.30Z,,,,,,,,,,,sirene,
DERENNE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,BOUGUENAIS,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914959846,91495984600017,81.21Z,,,,,,,,,,,sirene,
DERICHEBOURG ESPACES VERTS,,,a contacter,,,,,,,,,,,,proprete,,CRETEIL,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389360652,38936065200058,81.30Z,,,,,,,,,,,sirene,
DERICHEBOURG PROPRETE OCEAN INDIEN,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PIERRE,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809629256,80962925600037,81.21Z,,,,,,,,,,,sirene,
DERVENN TRAVAUX ET AMENAGEMENTS,,,a contacter,,,,,,,,,,,,proprete,,BETTON,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821262904,82126290400047,81.30Z,,,,,,,,,,,sirene,
DESBROSSE BRIZAY,,,a contacter,,,,,,,,,,,,proprete,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403581739,40358173900014,81.29A,,,,,,,,,,,sirene,
DESGARDIN,,,a contacter,,,,,,,,,,,,proprete,,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529243552,52924355200021,81.21Z,,,,,,,,,,,sirene,
DESIGN CONCEPT PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,VINDRY-SUR-TURDINE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810224048,81022404800019,81.30Z,,,,,,,,,,,sirene,
DESIGN PARCS,,,a contacter,,,,,,,,,,,,proprete,,PISCOP,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301849386,30184938600042,81.30Z,,,,,,,,,,,sirene,
DESIGN PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-APOLLINAIRE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504619172,50461917200043,81.30Z,,,,,,,,,,,sirene,
DESIPRO,,,a contacter,,,,,,,,,,,,proprete,,SENS,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832789739,83278973900022,81.21Z,,,,,,,,,,,sirene,
DESJONQUERES PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,VERRIERES-LE-BUISSON,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317748408,31774840800026,81.30Z,,,,,,,,,,,sirene,
DESLANDES SERVICES NETTOYAGES,,,a contacter,,,,,,,,,,,,proprete,,PONTIVY,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433046109,43304610900057,81.21Z,,,,,,,,,,,sirene,
DESMOS PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,LE MANS,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492510938,49251093800037,81.30Z,,,,,,,,,,,sirene,
DESOUCHE,,,a contacter,,,,,,,,,,,,proprete,,LE PERREUX-SUR-MARNE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500083605,50008360500013,81.30Z,,,,,,,,,,,sirene,
DESWEEMER NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,VANDŒUVRE-LES-NANCY,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538099557,53809955700034,81.21Z,,,,,,,,,,,sirene,
DEZIDEOS 88,,,a contacter,,,,,,,,,,,,proprete,,CHAVELOT,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828302604,82830260400057,81.21Z,,,,,,,,,,,sirene,
DEZIGN PAYSAGES,,,a contacter,,,,,,,,,,,,proprete,,SEYSSES,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523404465,52340446500024,81.30Z,,,,,,,,,,,sirene,
DF PROPRETE ET SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SARRANT,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894520337,89452033700011,81.21Z,,,,,,,,,,,sirene,
DF-NET,,,a contacter,,,,,,,,,,,,proprete,,LEVALLOIS-PERRET,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517993515,51799351500025,81.21Z,,,,,,,,,,,sirene,
DFP RUN PROPRETE SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PAUL,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914864640,91486464000018,81.21Z,,,,,,,,,,,sirene,
DG PAYSAGE,,,a contacter,,,,,,,,,,,,proprete,,SAINT-PANTALEON-DE-LARCHE,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851075036,85107503600026,81.30Z,,,,,,,,,,,sirene,
DGH PRO SERVICES,,,a contacter,,,,,,,,,,,,proprete,,REMIRE-MONTJOLY,,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835048802,83504880200028,81.21Z,,,,,,,,,,,sirene,
DHAOU THABET,,,a contacter,,,,,,,,,,,,proprete,,OSNY,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520731647,52073164700019,81.21Z,,,,,,,,,,,sirene,
DHN NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,OYTIER-SAINT-OBLAS,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839931094,83993109400016,81.22Z,,,,,,,,,,,sirene,
DHONDT JARDINS,,,a contacter,,,,,,,,,,,,proprete,,COGOLIN,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493950356,49395035600029,81.30Z,,,,,,,,,,,sirene,
DI SD NET MULTI SERVICES,,,a contacter,,,,,,,,,,,,proprete,,VERTAIZON,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901334722,90133472200013,81.21Z,,,,,,,,,,,sirene,
DIAGNOSTIC PROPRETE DU SUD OUEST,,,a contacter,,,,,,,,,,,,proprete,,LEOGNAN,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538454091,53845409100041,81.22Z,,,,,,,,,,,sirene,
DIALOGUES PARTENAIRES SERVICES,,,a contacter,,,,,,,,,,,,proprete,,GENNEVILLIERS,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388313348,38831334800046,81.29B,,,,,,,,,,,sirene,
DIAM NET PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,BLOIS,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789635182,78963518200049,81.21Z,,,,,,,,,,,sirene,
DIAM'S ENTRETIEN,,,a contacter,,,,,,,,,,,,proprete,,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393825328,39382532800031,81.21Z,,,,,,,,,,,sirene,
DIAM'S SERVICES,,,a contacter,,,,,,,,,,,,proprete,,AUBAGNE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394698294,39469829400011,81.21Z,,,,,,,,,,,sirene,
DIAMANET,,,a contacter,,,,,,,,,,,,proprete,,COURBEVOIE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487893356,48789335600062,81.21Z,,,,,,,,,,,sirene,
DIAMANT ELECTRO,,,a contacter,,,,,,,,,,,,proprete,,VILLENEUVE-LA-GARENNE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844650234,84465023400033,81.22Z,,,,,,,,,,,sirene,
DIAMOND HYGIENE ET PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,PONTAULT-COMBAULT,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808719207,80871920700033,81.21Z,,,,,,,,,,,sirene,
DIAS NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,NEUILLY-SUR-SEINE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539129478,53912947800027,81.21Z,,,,,,,,,,,sirene,
DIAS NETTOYAGES ET SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SALON-DE-PROVENCE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811366210,81136621000029,81.21Z,,,,,,,,,,,sirene,
DIDIER D ANNA (CONTRASTE PROPRETE),,,a contacter,,,,,,,,,,,,proprete,,MONTESSON,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490639325,49063932500011,81.21Z,,,,,,,,,,,sirene,
DIDIER DANET SAS,,,a contacter,,,,,,,,,,,,proprete,,COLOMBES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318043320,31804332000049,81.30Z,,,,,,,,,,,sirene,
DIDIER ROUX PARCS ET JARDINS,,,a contacter,,,,,,,,,,,,proprete,,GRIMAUD,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492820568,49282056800060,81.30Z,,,,,,,,,,,sirene,
DIDOM SERVICES,,,a contacter,,,,,,,,,,,,proprete,,ROANNE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792777849,79277784900011,81.21Z,,,,,,,,,,,sirene,
DIERSTEIN ET FILS,,,a contacter,,,,,,,,,,,,proprete,,SOULTZBACH-LES-BAINS,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424740793,42474079300015,81.30Z,,,,,,,,,,,sirene,
DIFNETT' SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SAINT-ANDRE,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490902582,49090258200041,81.21Z,,,,,,,,,,,sirene,
DIJON ASSAINISSEMENT,,,a contacter,,,,,,,,,,,,proprete,,SAINT-APOLLINAIRE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450605340,45060534000030,81.29A,,,,,,,,,,,sirene,
DIKEOS,,,a contacter,,,,,,,,,,,,proprete,,JAUNAY-MARIGNY,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441393030,44139303000024,81.10Z,,,,,,,,,,,sirene,
DIKO SERVICES,,,a contacter,,,,,,,,,,,,proprete,,SAINT-JORIOZ,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879184687,87918468700033,81.21Z,,,,,,,,,,,sirene,
DIMA CLEAN PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,LENS,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829176890,82917689000020,81.21Z,,,,,,,,,,,sirene,
DIMANE PLUS,,,a contacter,,,,,,,,,,,,proprete,,VILLAZ,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481712271,48171227100040,81.21Z,,,,,,,,,,,sirene,
DIMENSION HYGIENE ET PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,SENDETS,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403646755,40364675500047,81.21Z,,,,,,,,,,,sirene,
DINOIR PARCS & JARDINS,,,a contacter,,,,,,,,,,,,proprete,,FONTAINE-NOTRE-DAME,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481691129,48169112900011,81.30Z,,,,,,,,,,,sirene,
DINOTECH SARL,,,a contacter,,,,,,,,,,,,proprete,,JUSSY,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429034853,42903485300029,81.21Z,,,,,,,,,,,sirene,
DIONISIO LEITE (BARROSO LEITE) (DBL SERVICES),,,a contacter,,,,,,,,,,,,proprete,,MENTHONNEX-EN-BORNES,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522501774,52250177400064,81.21Z,,,,,,,,,,,sirene,
DIPAN FRANCE,,,a contacter,,,,,,,,,,,,proprete,,VERRIERES-LE-BUISSON,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329691240,32969124000041,81.22Z,,,,,,,,,,,sirene,
DIR ARAI,,,a contacter,,,,,,,,,,,,proprete,,SAINT-LAURENT-LES-EGLISES,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413800269,41380026900016,81.30Z,,,,,,,,,,,sirene,
DIRECT SERVICES CARAIBE MULTISERVICES ET PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,FORT-DE-FRANCE,,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852473693,85247369300020,81.21Z,,,,,,,,,,,sirene,
DIRTY FLOOR,,,a contacter,,,,,,,,,,,,proprete,,MONTRICHARD-VAL-DE-CHER,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412556185,41255618500012,81.21Z,,,,,,,,,,,sirene,
DISTRI SERVICES,,,a contacter,,,,,,,,,,,,proprete,,LES ESSARTS-LE-ROI,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490127834,49012783400029,81.21Z,,,,,,,,,,,sirene,
DISTRIBUTION ENTRETIEN SERVICE,,,a contacter,,,,,,,,,,,,proprete,,DARDILLY,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434516423,43451642300036,81.21Z,,,,,,,,,,,sirene,
DIVA NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,CAGNES-SUR-MER,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802332874,80233287400014,81.21Z,,,,,,,,,,,sirene,
DIVERTCITY,,,a contacter,,,,,,,,,,,,proprete,,L'UNION,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791010002,79101000200040,81.30Z,,,,,,,,,,,sirene,
DIVISION TRAITEMENT CONSEIL,,,a contacter,,,,,,,,,,,,proprete,,LES ABYMES,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445357130,44535713000027,81.29A,,,,,,,,,,,sirene,
DJ CLEAN,,,a contacter,,,,,,,,,,,,proprete,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532993631,53299363100037,81.21Z,,,,,,,,,,,sirene,
DJ NETTOYAGE,,,a contacter,,,,,,,,,,,,proprete,,MONTBARREY,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913357471,91335747100022,81.21Z,,,,,,,,,,,sirene,
DJC,,,a contacter,,,,,,,,,,,,proprete,,BRECE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912075496,91207549600014,81.30Z,,,,,,,,,,,sirene,
DK MULTISERVICES,,,a contacter,,,,,,,,,,,,proprete,,EPINAY-SOUS-SENART,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952234995,95223499500019,81.21Z,,,,,,,,,,,sirene,
DK PRO,,,a contacter,,,,,,,,,,,,proprete,,MONTPELLIER,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903831618,90383161800017,81.21Z,,,,,,,,,,,sirene,
DK'PROPRE,,,a contacter,,,,,,,,,,,,proprete,,DUNKERQUE,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790795769,79079576900021,81.21Z,,,,,,,,,,,sirene,
DKM EXPERTS,,,a contacter,,,,,,,,,,,,proprete,,BRUNSTATT-DIDENHEIM,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817703671,81770367100013,81.29A,,,,,,,,,,,sirene,
DKM EXPERTS LYON,,,a contacter,,,,,,,,,,,,proprete,,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828689919,82868991900045,81.29A,,,,,,,,,,,sirene,
DKP PROPRETE,,,a contacter,,,,,,,,,,,,proprete,,VILLERS-SOUS-SAINT-LEU,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818569246,81856924600031,81.21Z,,,,,,,,,,,sirene,
DKS NETTOYAGE & SERVICES,,,a contacter,,,,,,,,,,,,proprete,,COLOMBES,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788573293,78857329300024,81.21Z,,,,,,,,,,,sirene,
DKS-84,,,a contacter,,,,,,,,,,,,proprete,,EPINAY-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851598235,85159823500014,81.21Z,,,,,,,,,,,sirene,
DL TOUS SERVICES,,,a contacter,,,,,,,,,,,,proprete,,DRAGUIGNAN,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343035788,34303578800045,81.21Z,,,,,,,,,,,sirene,
